"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428158.953","4581455.747","428067.042","4581254.821","2.139739","41.379602","METRO (L5) - SANTS ESTACIÓ (Pg. de Sant Antoni)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431596.913","4590283.457","431504.973","4590082.448","2.17985","41.459409","METRO (L11) - TORRE BARÓ - VALLBONA-",8,54,"Nou Barris","Torre Baró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430755.679","4582353.396","430663.744","4582152.46","2.170687","41.387914","METRO (L1) - CATALUNYA (Rda. de Sant Pere)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432611.476","4583171.188","432519.525","4582970.244","2.192791","41.395438","METRO (L4) - BOGATELL (C. de Pujades)-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428473.536","4583567.057","428381.623","4583366.111","2.143251","41.398645","FGC - MUNTANER-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429772.467","4581756.968","429680.541","4581556.038","2.158998","41.382457","METRO (L1) - URGELL-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432173.984","4586122.319","432082.037","4585921.348","2.187227","41.421981","METRO (L1) - LA SAGRERA (Av. Meridiana)-",9,61,"Sant Andreu","la Sagrera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425332.019","4577611.412","425240.133","4577410.522","2.106409","41.34472","METRO (L1) - HOSPITAL DE BELLVITGE-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427223.249","4580226.142","427131.346","4580025.227","2.128698","41.368443","METRO (L1) - SANTA EULÀLIA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427674.967","4580787.893","427583.06","4580586.973","2.134031","41.373543","METRO (L1) - MERCAT NOU-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429696.583","4582918.15","429604.658","4582717.21","2.157956","41.392909","FGC (L6,L7) - PROVENÇA-",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432154.112","4584708.127","432062.165","4584507.169","2.187148","41.409242","METRO (L1) - CLOT (C. Aragó)-",10,65,"Sant Martí","el Clot",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427642.219","4580722.743","427550.313","4580521.823","2.133647","41.372953","METRO (L1) - MERCAT NOU (C. de la Riera de Tena)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429427.831","4581449.303","429335.908","4581248.376","2.154913","41.379656","METRO (L1) - ROCAFORT (Gv. Corts Catalanes)-",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428079.633","4580997.548","427987.723","4580796.626","2.138845","41.375468","METRO (L1) - PLAÇA DE SANTS (C. de Sants)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424843.749","4579782.879","424751.868","4579581.969","2.100304","41.364232","METRO (L1) - RAMBLA JUST OLIVERAS-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427829.044","4580995.77","427737.136","4580794.848","2.135849","41.375429","METRO (L5) - PLAÇA DE SANTS (C. de Sants)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431207.407","4586934.556","431115.47","4586733.578","2.175568","41.429214","METRO (L5) - VIRREI AMAT (C. de Felip II)-",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429799.39","4583136.796","429707.464","4582935.853","2.15916","41.394887","METRO (L5) - DIAGONAL-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431231.483","4586547.819","431139.545","4586346.844","2.1759","41.425733","METRO (L5) - MARAGALL (Pg.de Maragall)-",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431211.95","4581116.962","431120.011","4580916.038","2.176285","41.376817","METRO (L3) - DRASSANES-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431180.082","4584118.379","431088.144","4583917.427","2.175562","41.403847","METRO (L2) - SAGRADA FAMÍLIA (Pl. de Gaudí)-",2,6,"Eixample","la Sagrada Família",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432503.346","4583157.026","432411.396","4582956.083","2.191499","41.395301","METRO (L4) - BOGATELL-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426373.987","4581057.476","426282.092","4580856.554","2.118443","41.375853","METRO (L9 sud) - COLLBLANC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427379.812","4578406.371","427287.907","4578205.473","2.130788","41.352067","METRO (L9 sud) - FIRA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422528.072","4573987.93","422436.211","4573787.074","2.073361","41.31182","METRO (L9 sud) - MAS BLAU-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428791.257","4583866.67","428699.341","4583665.721","2.147016","41.401372","FGC (L6) - SANT GERVASI-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426957.615","4583617.136","426865.716","4583416.19","2.125112","41.39896","FGC (L6) - SARRIÀ-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429749.918","4580953.639","429657.992","4580752.717","2.158822","41.37522","METRO (L3) - POBLE SEC (C. de Manso)-",2,10,"Eixample","Sant Antoni",,
"K011","Transports i serveis relacionats","Tramvia","424236.71","4581198.968","424144.835","4580998.045","2.09287","41.376929","TRAMVIA (T1,T2,T3) - CAN CLOTA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","423218.517","4580378.811","423126.651","4580177.896","2.080799","41.369445","TRAMVIA (T1,T2,T3) - MONTESA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","428445.223","4582849.882","428353.31","4582648.943","2.142997","41.392183","TRAMVIA (T1,T2,T3) - FRANCESC MACIÀ-",4,19,"Les Corts","les Corts",,
"K011","Transports i serveis relacionats","Tramvia","427073.148","4582399.345","426981.247","4582198.41","2.126641","41.388002","TRAMVIA (T1,T2,T3) - Mª CRISTINA-",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K011","Transports i serveis relacionats","Tramvia","422081.516","4581533.172","421989.661","4581332.247","2.067057","41.379733","TRAMVIA (T3) - WALDEN-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428837.852","4583869.712","428745.936","4583668.763","2.147573","41.401403","FGC (L7) - PLAÇA MOLINA-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428443.99","4586522.631","428352.078","4586321.658","2.142547","41.425262","METRO (L3) - VALL D'HEBRON-",7,40,"Horta-Guinardó","Montbau",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428617.265","4585020.96","428525.351","4584820","2.144798","41.411753","METRO (L3) - VALLCARCA (Av. de l'Hospital Militar)-",6,28,"Gràcia","Vallcarca i els Penitents",,
"K011","Transports i serveis relacionats","Tramvia","435148.833","4585347.11","435056.859","4585146.145","2.222906","41.415244","TRAMVIA (T4) - CAN LLIMA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","432503.685","4584170.552","432411.735","4583969.599","2.19139","41.40443","TRAMVIA (T4) - CA L'ARANYÓ-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K009","Transports i serveis relacionats","Funicular","430558.171","4580893.299","430466.238","4580692.377","2.168493","41.374747","Funicular MONTJUÏC - inferior-",3,11,"Sants-Montjuïc","el Poble-sec",,
"K003","Transports i serveis relacionats","RENFE","422299.939","4579108.263","422208.082","4578907.36","2.06998","41.357914","RENFE - CORNELLÀ-",,,,,,
"K003","Transports i serveis relacionats","RENFE","435794.449","4586358.754","435702.469","4586157.78","2.230523","41.424408","RENFE - SANT ADRIÀ DEL BESÒS-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428147.789","4584391.712","428055.879","4584190.758","2.139256","41.406043","FGC - EL PUTXET-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K003","Transports i serveis relacionats","RENFE","426100.715","4578674.691","426008.822","4578473.791","2.115466","41.354367","RENFE - BELLVITGE-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427371.597","4583523.496","427279.694","4583322.551","2.130075","41.398154","FGC - LES TRES TORRES-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426446.51","4583623.13","426354.616","4583422.184","2.118998","41.398967","FGC - REINA ELISENDA-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","419347.693","4579117.936","419255.863","4578917.034","2.034689","41.357711","FGC - MOLÍ NOU-CIUTAT COOPERATIVA-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","417521.223","4582513.247","417429.411","4582312.314","2.012394","41.388104","FGC - SANT VICENÇ DELS HORTS-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","422162.837","4578435.921","422070.981","4578235.024","2.068427","41.351845","FGC - CORNELLÀ-RIERA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429759.133","4580914.662","429667.207","4580713.74","2.158936","41.37487","METRO (L3) - POBLE SEC (Av. del Paral.lel)-",3,11,"Sants-Montjuïc","el Poble-sec",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427895.637","4581799.339","427803.729","4581598.409","2.136549","41.382673","METRO (L3) - PLAÇA DEL CENTRE-",4,19,"Les Corts","les Corts",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428304.031","4585629.407","428212.12","4585428.442","2.140979","41.417205","METRO (L3) - PENITENTS (C. d'Anna Piferrer)-",6,28,"Gràcia","Vallcarca i els Penitents",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431120.048","4582583.876","431028.11","4582382.938","2.175019","41.390021","METRO (L1) - URQUINAONA (C. Bruc)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425151.616","4580218.457","425059.733","4580017.543","2.103931","41.368184","METRO (L1) - CAN SERRA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433241.911","4589211.827","433149.956","4589010.827","2.199663","41.449896","METRO (L1) - BARÓ DE VIVER-",9,57,"Sant Andreu","la Trinitat Vella",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429911.896","4583195.073","429819.969","4582994.13","2.160499","41.395422","METRO (L3) - DIAGONAL (Pg. de Gràcia)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429494.31","4586438.44","429402.388","4586237.467","2.155126","41.424597","METRO (L5) - EL CARMEL-",7,37,"Horta-Guinardó","el Carmel",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429742.701","4583088.898","429650.776","4582887.956","2.158487","41.394451","METRO (L5) - DIAGONAL (Rambla de Catalunya)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431391.808","4581927.927","431299.867","4581726.995","2.178343","41.384137","METRO (L4) - JAUME I (Pl. l'Àngel)-",1,2,"Ciutat Vella","el Barri Gòtic",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431463.417","4581886.954","431371.476","4581686.023","2.179204","41.383774","METRO (L4) - JAUME I (Via Laietana)-",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431457.023","4581910.366","431365.082","4581709.434","2.179125","41.383984","METRO (L4) - JAUME I-",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431172.6","4584819.972","431080.662","4584619.014","2.175393","41.410166","METRO (L5) - SANT PAU-DOS DE MAIG (C. de Cartagena)-",2,6,"Eixample","la Sagrada Família",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431768.465","4584500.409","431676.522","4584299.453","2.182557","41.407338","METRO (L2) - ENCANTS-",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426254.143","4580252.775","426162.249","4580051.86","2.117108","41.368594","METRO (L1) - TORRASSA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430664.748","4582376.154","430572.814","4582175.218","2.169597","41.388111","METRO (L1) - CATALUNYA (Pg. de Gràcia)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430267.847","4582801.133","430175.917","4582600.193","2.164802","41.391905","METRO (L3) - PASSEIG DE GRÀCIA (C. d'Aragó)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430995.441","4584082.862","430903.505","4583881.91","2.173357","41.403512","METRO (L5) - SAGRADA FAMÍLIA (C. de Provença)-",2,6,"Eixample","la Sagrada Família",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427184.271","4581025.281","427092.369","4580824.359","2.128135","41.375637","METRO (L5) - BADAL (C. de Sants)-",3,17,"Sants-Montjuïc","Sants - Badal",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428828.417","4587648.017","428736.502","4587447.033","2.147015","41.435432","METRO (L3) - MUNDET (Llars Mundet - Velòdrom)-",7,40,"Horta-Guinardó","Montbau",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426561.018","4581066.07","426469.122","4580865.148","2.120678","41.375948","METRO (L5) - COLLBLANC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431463.806","4588505.27","431371.867","4588304.277","2.178458","41.443382","METRO (L4) - VIA JÚLIA (Via Júlia - Batllori)-",8,52,"Nou Barris","la Prosperitat",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432987.989","4583591.751","432896.034","4583390.803","2.197247","41.399257","METRO (L4) - LLACUNA-",10,68,"Sant Martí","el Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431501.824","4588565.536","431409.884","4588364.543","2.178906","41.443928","METRO (L4) - VIA JÚLIA-",8,52,"Nou Barris","la Prosperitat",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430402.819","4585006.049","430310.888","4584805.089","2.166162","41.411775","METRO (L4) - ALFONS X-",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430985.67","4581546.369","430893.733","4581345.441","2.17353","41.380666","METRO (L3) - LICEU-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431283.758","4588952.397","431191.82","4588751.4","2.176252","41.447394","METRO (L3) - ROQUETES-",8,50,"Nou Barris","les Roquetes",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431263.861","4588901.417","431171.924","4588700.421","2.17602","41.446933","METRO (L3) - ROQUETES (Pla de Fornells)-",8,50,"Nou Barris","les Roquetes",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431993.125","4589157.306","431901.181","4588956.307","2.18472","41.4493","METRO (L3) - TRINITAT NOVA (Parc)-",8,53,"Nou Barris","la Trinitat Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433245.867","4585737.425","433153.91","4585536.457","2.200095","41.418604","METRO (L2) - SANT MARTÍ (Rambla Guipúscoa)-",10,72,"Sant Martí","Sant Martí de Provençals",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431279.598","4586562.492","431187.66","4586361.517","2.176475","41.425869","METRO (L5) - MARAGALL-",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429726.943","4582853.67","429635.018","4582652.73","2.158326","41.392331","FGC (L6,L7) - PROVENÇA (C. de Provença)-",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K004","Transports i serveis relacionats","Tren a l'aeroport","432696.951","4587669.481","432605","4587468.496","2.193312","41.435959","Tren AEROPORT - SANT ANDREU COMTAL-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","436962.04","4589093.59","436870.05","4588892.59","2.244209","41.449132","METRO (L2) - BADALONA - POMPEU FABRA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","422310.862","4580275.797","422219.005","4580074.883","2.069961","41.36843","TRAMVIA (T2) - CENTRE MIQUEL MARTÍ I POL-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428837.852","4583869.712","428745.936","4583668.763","2.147573","41.401403","FGC - PLAÇA MOLINA-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K011","Transports i serveis relacionats","Tramvia","426053.88","4582016.276","425961.989","4581815.345","2.114498","41.384459","TRAMVIA (T1,T2,T3) - ZONA UNIVERSITÀRIA-",4,20,"Les Corts","la Maternitat i Sant Ramon",,
